tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt5311514,3,1.0,10,0.015091759993737009,0,East Asian Action Cinema Cluster → Heartwarming Action Films,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Heartwarming Action Films,9.435091,-0.280607
tt5314190,10,1.0,16,0.022271891494860162,0,Whimsical Fantasy Comedies → Fantastical Family Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Family Romps,7.4895663,-1.7350671
tt5323662,3,1.0,10,0.02293621231456406,0,East Asian Action Cinema Cluster → Heartwarming Action Films,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Heartwarming Action Films,9.549972,-0.18765052
tt5336112,30,1.0,29,0.06689827160042956,17,Romantic Comedies of Self-Discovery → Comedies of Relatable Struggle,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedies of Relatable Struggle,5.4336796,2.0924106
tt5338852,18,0.7173388217154695,17,0.08830765368450894,1,Whimsical Fantastical Comedies → Fantastical Quest Comedies,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Fantastical Quest Comedies,7.316978,1.096739
tt5340300,5,0.8918638135341013,4,0.04578087008556221,1,The Underdog's Triumph → Triumph of Vulnerable Hearts,The Underdog's Triumph,Films celebrating the triumph of the underdog over adversity and personal growth.,Triumph of Vulnerable Hearts,8.980425,0.9366922
tt5340626,14,1.0,15,0.06047405938268462,7,The Biographical Odyssey Cluster → Triumph Over Adversity,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Triumph Over Adversity,8.718819,1.2005799
tt5343008,-1,0.0,43,0.03275686327615112,-1,Outlier,,,,7.675993,5.2643986
tt5344794,13,1.0,12,0.03579511344359736,6,War and Human Struggle → Female Fury Films,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,Female Fury Films,11.080243,2.3637335
tt5351044,33,0.687516181776487,34,0.043902595017020936,0,Comedic Quests and Capers → Satirical Escapades,Comedic Quests and Capers,"Unifying films with lighthearted, humorous narratives that often feature adventurous protagonists on a mission or journey.",Satirical Escapades,8.731442,3.7110863
tt5360996,14,1.0,9,0.028750945066763726,22,The Biographical Odyssey Cluster → The Theatrical Biopic Cluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",The Theatrical Biopic Cluster,9.13455,1.1973885
tt5362940,30,0.9864984627497714,28,0.11926700802126367,24,Romantic Comedies of Self-Discovery → British Romantic Melancholy,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",British Romantic Melancholy,5.8280716,2.3535647
tt5362988,26,1.0,39,0.03214744002958087,5,The Shadowed Thrill Ride → Dark American Noir Odyssey,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Dark American Noir Odyssey,6.6787543,5.388071
tt5378092,10,1.0,16,0.046234163216345325,5,Whimsical Fantasy Comedies → Fantastical Romps with Royalty,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps with Royalty,7.8655696,-1.3759013
tt5390504,14,1.0,12,0.03699744664408124,28,The Biographical Odyssey Cluster → Dark Biographical Realism,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Dark Biographical Realism,9.781877,1.1861601
tt5402714,38,1.0,37,0.086008133940823,24,Psychological Horror Thrillers → Supernatural Psychological Thrills,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Supernatural Psychological Thrills,6.739144,4.1005096
tt5420210,32,0.5774401167516746,34,0.04146283486569612,1,LA Noir Thrillers → Comedic Noir Subversion,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",Comedic Noir Subversion,7.631133,4.943207
tt5431284,14,1.0,15,1.7558046660353646e-307,13,The Biographical Odyssey Cluster → American Triumphalism Cluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",American Triumphalism Cluster,8.697265,1.3596284
tt5432712,10,1.0,16,9.513411849002732e-308,2,Whimsical Fantasy Comedies → East Asian Sci-Fi Satire,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",East Asian Sci-Fi Satire,8.180484,-1.5489938
tt5433138,-1,0.0,43,0.06328248808589382,-1,Outlier,,,,9.555228,4.8599095
tt5439796,-1,0.0,39,0.0648698685195918,-1,Outlier,,,,8.021543,4.1894507
tt5442430,8,1.0,11,0.04104468131140535,8,Cyberpunk Odyssey Cluster → Dark Neo-Noir Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Dark Neo-Noir Subcluster,7.819997,1.0869119
tt5448246,13,0.8870904316880868,12,0.06302987217895831,1,War and Human Struggle → Family Torn Apart,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,Family Torn Apart,11.070278,2.2974424
tt5451244,34,0.513669120806754,20,0.042898886644733916,0,Buddy Cop Comedies → Psychological Buddy Cops,Buddy Cop Comedies,"Unifying these films is their blend of humor, action, and male friendship.",Psychological Buddy Cops,7.85686,4.477604
tt5456546,2,0.9866217698234581,3,0.019033037754169764,4,Indian Action Dramas → Bollywood Action Comedies,Indian Action Dramas,"These films share a common blend of action, drama, and cultural elements set against the backdrop of modern India.",Bollywood Action Comedies,10.857242,-1.6869334
tt5460114,18,1.0,17,0.0198075253637964,7,Whimsical Fantastical Comedies → Romantic Fantasies with Mortalities,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Romantic Fantasies with Mortalities,6.6806507,1.7435648
tt5461944,14,1.0,12,0.04384820806057325,14,The Biographical Odyssey Cluster → Action-Driven Epics,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Action-Driven Epics,10.004371,1.1100397
tt5462602,30,1.0,28,0.07708032010432425,2,Romantic Comedies of Self-Discovery → Family-Focused RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Family-Focused RomComs,5.7453527,1.7640908
tt5463162,-1,0.0,34,0.054437340918353734,-1,Outlier,,,,8.447816,3.9399529
tt5466186,14,1.0,12,0.03094065960381813,14,The Biographical Odyssey Cluster → Action-Driven Epics,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Action-Driven Epics,9.859106,1.2351949
tt5471472,14,1.0,15,0.05782878982396733,7,The Biographical Odyssey Cluster → Triumph Over Adversity,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Triumph Over Adversity,8.684829,1.2961501
tt5474042,2,1.0,3,0.012372077155600457,0,Indian Action Dramas → Romantic Indian Dramas,Indian Action Dramas,"These films share a common blend of action, drama, and cultural elements set against the backdrop of modern India.",Romantic Indian Dramas,10.575265,-1.6899318
tt5478746,38,1.0,37,0.033191828566464014,-1,Psychological Horror Thrillers → (sub-outlier),Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,(sub-outlier),7.0975504,4.063481
tt5480782,22,0.7758238568754163,38,0.02026404037634139,3,Dark Fantasy Horror Realm → Psychological Dark Realms,Dark Fantasy Horror Realm,"These films unite as eerie, supernatural tales that explore the darker corners of human experience.",Psychological Dark Realms,6.753016,3.0365767
tt5483634,23,0.6272464058625237,24,0.05125858221598752,2,Coming-of-Age Romances → Feature 1007 and Self-Discovery,Coming-of-Age Romances,"These films share a focus on the emotional and relational aspects of growing up, often with a romantic subplot.",Feature 1007 and Self-Discovery,9.536391,0.5814795
tt5488974,32,1.0,34,0.04812697272915556,2,LA Noir Thrillers → California Gothic Horror,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",California Gothic Horror,7.480997,5.55968
tt5495040,14,1.0,15,0.04795519796592269,12,The Biographical Odyssey Cluster → Crime-Driven Biographies,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Crime-Driven Biographies,8.590244,1.6169063
tt5503686,-1,0.0,34,0.031149309929578248,-1,Outlier,,,,8.032528,4.9937677
tt5519340,17,0.7112014398186526,18,0.024280379304882006,-1,Medieval Fantasy Odyssey Cluster → (sub-outlier),Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",(sub-outlier),7.7182245,0.96660787
tt5533938,38,1.0,37,1.6277862857077993e-307,-1,Psychological Horror Thrillers → (sub-outlier),Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,(sub-outlier),7.195201,4.067155
tt5539054,-1,0.0,31,0.021649259811463765,-1,Outlier,,,,5.6970525,3.0435908
tt5541002,10,1.0,16,0.058674080275151225,12,Whimsical Fantasy Comedies → Fantastical Family Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Family Romps,7.4600163,-1.593725
tt5544384,10,1.0,16,0.01247350921269767,2,Whimsical Fantasy Comedies → East Asian Sci-Fi Satire,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",East Asian Sci-Fi Satire,8.430454,-1.3221103
tt5554998,38,0.984642334974019,37,0.06940407681302117,0,Psychological Horror Thrillers → British Satirical Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,British Satirical Thrillers,7.3296723,3.7117033
tt5556054,16,0.954225357950636,10,0.03774992636768983,4,Wholesome Family Fantasies → Lighthearted Mythic Romps,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Lighthearted Mythic Romps,6.8241043,-0.25330612
tt5564932,28,0.661181464057022,30,0.035708203270050504,-1,Southern Romances and Heartland Drama → (sub-outlier),Southern Romances and Heartland Drama,"These films share a common thread of gentle, sentimental storytelling set against the backdrop of small-town America.",(sub-outlier),6.4893093,1.7848914
tt5578150,30,1.0,28,0.09590393846064309,15,Romantic Comedies of Self-Discovery → Comedies of Empowerment,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedies of Empowerment,5.645632,2.2180994
tt5579356,-1,0.0,37,0.06224237684813215,-1,Outlier,,,,7.0073395,4.234851
tt5580036,14,1.0,15,0.09171497251682638,0,The Biographical Odyssey Cluster → Comedic Biographical Romps,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Comedic Biographical Romps,8.25887,0.96885127
tt5580390,18,1.0,17,0.02231570915937292,7,Whimsical Fantastical Comedies → Romantic Fantasies with Mortalities,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Romantic Fantasies with Mortalities,6.739397,1.7299757
tt5580392,5,0.7435252334002532,4,0.05539104082195713,1,The Underdog's Triumph → Triumph of Vulnerable Hearts,The Underdog's Triumph,Films celebrating the triumph of the underdog over adversity and personal growth.,Triumph of Vulnerable Hearts,9.012493,1.0212436
tt5584732,43,1.0,42,4.636867316592753e-307,0,Action Thrill Ride Cluster → Crime Thriller Subcluster,Action Thrill Ride Cluster,"These films share a high-octane blend of intense action, suspenseful thrills, and relentless chases.",Crime Thriller Subcluster,8.109629,5.5524983
tt5592228,23,0.5207904703386886,24,0.041205995314655616,4,Coming-of-Age Romances → European Coming-of-Age Melancholy,Coming-of-Age Romances,"These films share a focus on the emotional and relational aspects of growing up, often with a romantic subplot.",European Coming-of-Age Melancholy,5.785598,1.8449247
tt5592796,14,1.0,15,0.036832681863717624,-1,The Biographical Odyssey Cluster → (sub-outlier),The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",(sub-outlier),8.410675,1.7190561
tt5606268,0,0.5695182446230032,3,0.0015335957776548277,0,The American Frontier Odyssey → Western Quests and Legends,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Western Quests and Legends,-5.476101,-0.15708813
