tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt2132285,17,0.6475599394569325,16,0.08012041727033732,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.012731,8.960407
tt2133239,20,0.3714994312242177,27,0.019615287066647467,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.120536,10.080854
tt21336626,27,1.0,20,0.08045312952909435,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.570245,9.637188
tt21364552,4,1.0,31,4.887792471838963e-308,1,Beneath the Neon Veil → Shadows Beneath Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath Neon,13.248815,10.582702
tt21372280,4,1.0,10,0.020198248811283587,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),13.2569475,10.926364
tt21379060,4,1.0,31,0.01074433741812673,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),13.1860075,10.688607
tt21382296,28,0.9347549329996208,30,0.024591942313890582,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),11.087005,7.078205
tt2139799,32,1.0,33,2.846364188502607e-307,-1,Psychological Thriller Noir Cluster → (sub-outlier),Psychological Thriller Noir Cluster,"Characterized by dark, suspenseful explorations of the human psyche.",(sub-outlier),8.88675,6.2167954
tt2139881,26,0.3493633115208354,27,0.03848989796521008,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.936857,8.35497
tt2140373,16,0.8743513845550261,9,0.034574573444165965,-1,The Turbulent Artisan's Journey → (sub-outlier),The Turbulent Artisan's Journey,"These films explore the complex, often tumultuous lives of artists and creatives.",(sub-outlier),7.594341,9.723894
tt2140379,7,1.0,13,0.012464453501598322,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.589983,9.835776
tt2140479,42,0.8820712507970431,41,0.06934495108499497,-1,High-Octane Thrill Ride → (sub-outlier),High-Octane Thrill Ride,These films combine intense action and suspense with a focus on daring heroics.,(sub-outlier),11.862642,5.841253
tt2140619,26,0.8825201387235324,27,0.021914099050335666,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.819937,7.9322624
tt21426434,7,1.0,13,0.04826055102071157,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.929017,9.329597
tt21426848,34,1.0,13,2.1717414181332327e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.355511,7.252016
tt2142987,7,1.0,13,1.4065863862454627e-307,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.8089576,8.990341
tt21442114,4,1.0,31,0.01411128820007075,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.880982,10.604325
tt21454134,-1,0.0,41,0.03667653239849836,-1,Outlier,,,,11.130041,5.9737406
tt2147048,-1,0.0,26,0.03434201710726921,-1,Outlier,,,,12.174957,8.672043
tt2150332,-1,0.0,17,0.04207154184633414,-1,Outlier,,,,8.326769,9.978025
tt2150369,20,0.9494691520699902,27,0.025503418403142818,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.707418,9.74835
tt2150511,-1,0.0,40,0.03165005044458363,-1,Outlier,,,,10.129849,5.522554
tt21602900,7,1.0,13,0.04536505441187971,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.7571745,9.517081
tt21617996,2,1.0,4,4.687707896280053e-308,1,Indian Family Thrillers → Romantic Indian Family Rail,Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",Romantic Indian Family Rail,12.788613,12.826789
tt2165743,40,0.968914005207271,37,0.10161486109388433,-1,Exploring Moral Turmoil → (sub-outlier),Exploring Moral Turmoil,These films delve into the complexities of human morality and its consequences.,(sub-outlier),10.893777,6.095314
tt2166500,34,0.7890354489943223,35,0.04853524113473584,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.566487,6.6828475
tt2166616,28,0.623173904376945,30,0.05847642854584688,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),11.4618225,7.585961
tt2169322,4,0.9665700840005003,10,0.024509519148136812,0,Beneath the Neon Veil → Romantic Glow Under Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Romantic Glow Under Neon,12.753178,10.693683
tt2170439,28,0.5917733935755418,30,0.057759947110368706,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),11.521162,7.5641627
tt2171867,36,1.0,41,3.4427571891780758e-307,-1,Gritty Urban Psychological Thrillers → (sub-outlier),Gritty Urban Psychological Thrillers,"These films explore the darker aspects of human nature through flawed, emotionally withdrawn protagonists navigating crime-ridden urban landscapes.",(sub-outlier),11.082782,5.5830297
tt2172934,38,0.6806177984798614,42,0.037556945259031624,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.341391,5.959068
tt2177575,11,1.0,8,0.03427768758840409,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.433635,11.860554
tt2177771,19,1.0,18,4.078275682093553e-307,-1,Wartime Humanism → (sub-outlier),Wartime Humanism,Films exploring the human condition amidst war and conflict.,(sub-outlier),9.222374,10.561961
tt2179116,20,0.3714994312242177,27,0.01951798698198196,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.156087,10.116507
tt2179136,-1,0.0,18,0.09395350005940065,-1,Outlier,,,,8.57975,9.467797
tt21799750,4,1.0,8,0.011252518272311888,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.585081,11.68114
tt21801648,27,1.0,20,0.08332987670274893,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.688056,10.149299
tt2180411,-1,0.0,11,0.031134547330091213,-1,Outlier,,,,8.68157,10.815152
tt2180435,28,0.8887480796590932,41,0.03514421544091027,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),10.670425,7.269356
tt21807222,-1,0.0,32,0.0547148760237744,-1,Outlier,,,,8.834664,6.182057
tt2180994,40,1.0,37,4.5406916831020885e-307,-1,Exploring Moral Turmoil → (sub-outlier),Exploring Moral Turmoil,These films delve into the complexities of human morality and its consequences.,(sub-outlier),10.850964,5.8591986
tt2182028,34,1.0,35,0.06152572914420293,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.341724,6.5861044
tt2182093,-1,0.0,39,0.10274123766775987,-1,Outlier,,,,10.513158,5.4652085
tt2182241,37,1.0,40,4.143446444714907e-307,-1,Southern Family Dramas → (sub-outlier),Southern Family Dramas,Films exploring family struggles and moral conflicts set in the American South.,(sub-outlier),10.457145,6.444602
tt2183014,27,0.971524884602574,20,0.07357169199746877,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.504239,9.509133
tt21836576,11,1.0,8,0.04135424045484574,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.761778,11.75106
tt2184095,11,1.0,8,0.04327469028176812,1,Family Adventure Fantasies → American Family Comedies,Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",American Family Comedies,9.95166,11.679891
tt2184339,7,1.0,13,0.022488673679780052,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.640534,10.177854
tt21848358,2,0.8228803819346775,4,0.017287195965844916,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.362179,12.98735
tt2186712,26,1.0,27,1.9403992079147597e-307,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.6233225,7.806162
tt2186766,11,1.0,8,0.033511879648902704,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.745881,11.7434635
tt2186848,34,0.9937217242391141,32,0.06866587259867585,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.872728,6.3875017
tt2187312,15,1.0,14,1.651357288661946e-307,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.155466,9.760194
tt21874760,34,0.8942701240410502,35,0.060381634119133075,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.21032,6.75219
tt21916206,33,1.0,32,3.7508013482172574e-307,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.508575,6.004153
tt21927594,9,1.0,16,3.2881752159960925e-307,-1,The Tragic Artisan's Journey → (sub-outlier),The Tragic Artisan's Journey,"These films explore the struggles and triumphs of creative geniuses through poignant, often tragic narratives.",(sub-outlier),6.92928,10.03426
tt2193215,40,1.0,41,5.7759287595539e-307,-1,Exploring Moral Turmoil → (sub-outlier),Exploring Moral Turmoil,These films delve into the complexities of human morality and its consequences.,(sub-outlier),11.091709,6.00641
tt2193418,10,1.0,18,1.886181405146496e-307,-1,Medieval Epic Quests → (sub-outlier),Medieval Epic Quests,"Films featuring heroic protagonists, medieval settings, and action-packed adventures.",(sub-outlier),9.415645,9.79896
tt2194499,15,0.7036884184324517,14,0.035110777647725376,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.662753,9.746705
tt21953278,27,1.0,20,0.0933903797073607,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.50393,9.884263
tt21958986,8,1.0,11,0.02332437446601206,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.682709,13.879255
tt21959272,34,1.0,35,0.013931215079301847,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.672041,6.0734816
tt21962086,35,0.639573084317342,34,0.05435432307980031,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),7.9486413,6.4259744
tt2196236,21,1.0,34,1.6561516421200715e-307,-1,Dark Fantasy Atmosphere → (sub-outlier),Dark Fantasy Atmosphere,"These films combine fantastical elements with dark, foreboding atmospheres and a focus on mood.",(sub-outlier),8.224682,8.461159
tt21974366,34,1.0,35,0.049326744407766604,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.149023,6.919424
tt21983758,2,1.0,4,4.562825104787022e-308,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.545179,13.273575
