imdb_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Rating_Internet_Movie_Database,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,_fetch_date,_poster_path,Rating_Rotten_Tomatoes,Rating_Metacritic
tt0031067,Bachelor Mother,1939,Approved,04 Aug 1939,82 min,"Comedy, Romance",Garson Kanin,"Norman Krasna, Felix Jackson, Garson Kanin","Ginger Rogers, David Niven, Charles Coburn","Polly Parrish, a clerk at Merlin's Department Store, is mistakenly presumed to be the mother of a foundling. Outraged at Polly's unmotherly conduct, David Merlin becomes determined to keep the single woman and ""her"" baby together.",English,United States,Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BYWYwNTJkOWItMTVjMC00YjkxLWExMWYtMTljZjgwOTUxZWU4XkEyXkFqcGc@._V1_SX300.jpg,7.5/10,N/A,7.5,"4,714",tt0031067,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:31:53.742493,extra_data/posters/tt0031067.jpg,100%,
tt1627924,Mausam,2011,Not Rated,23 Sep 2011,161 min,"Drama, Romance, War",Pankaj Kapur,"Carl Austin, Pankaj Kapur","Shahid Kapoor, Anupam Kher, Sonam Kapoor","Circa 1992, Mallukot-based Harinder falls head-over-heels in love with Aayat, who has come to live there with her Bua, Fatimah, from Kashmir. Hoping to woo and marry her despite receiving romantic overtures from village belle Lajjo, he instead faces heartbreak following the attack on Babri Masjid by right-wing Hindu extremists. Seeking safety in Bombay, Aayat re-locates there with her father and Bua. The couple are then fated to meet in 1999 in Scotland, where Harinder is now an Indian Air Force Pilot and Aayat is a ballet dancer. They rekindle their romance and set a wedding date. Unfortunately, the Kargil war compels Harinder to return home, and Aayat doesn't hear from him and doesn't know that he has been gravely injured and his left arm is paralyzed. After being discharged, he still hopes to connect with her, but when he returns to Scotland he is told that they have relocated to the United States. Following the events of 9/11, he gets a lead that she might be in Switzerland. He travels there and locates her rather dramatically, but nothing could have prepared him for the shock of finding her resting on the shoulder of an unknown male with a child on her lap.","Hindi, Punjabi, Urdu, English","India, United Kingdom",1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BMzM0NWMyMGItMmNiYS00MmNkLWEyZTAtYWNjY2UwY2Q2NTJjXkEyXkFqcGc@._V1_SX300.jpg,4.8/10,N/A,4.8,"5,699",tt1627924,movie,N/A,"$728,316",N/A,N/A,True,2026-02-24T23:31:55.068991,extra_data/posters/tt1627924.jpg,20%,
tt2372678,2 States,2014,Not Rated,18 Apr 2014,149 min,"Comedy, Drama, Romance",Abhishek Varman,"Chetan Bhagat, Abhishek Varman, Hussain Dalal","Arjun Kapoor, Alia Bhatt, Amrita Singh","A story about a romantic journey of a culturally opposite couple - Krish Malhotra and Ananya Swaminathan. They meet at the IIM-Ahmedabad College and during the program they fall in love. Complications arise after the program comes to an end and they decide to get married. Krish and Ananya belong to two different states of India. Krish, a North Indian Punjabi boy from Delhi, and Ananya, a Tamilian Brahmin from Chennai. They take a conscious decision; they won't get married until their parents agree. Everything goes downhill when the parents meet. There is a cultural clash and the parents oppose the wedding. To convert their love story into a love marriage, the couple faces a tough battle in front of them. For it is easy to fight and rebel, but much harder to convince. Will Krish and Ananya's love for each other sustain the battles? Will they manage to convince their parents and make it to their wedding?",Hindi,India,11 wins & 42 nominations,https://m.media-amazon.com/images/M/MV5BMTUwNjQ3Nzk5N15BMl5BanBnXkFtZTgwMjI4MTgzMTE@._V1_SX300.jpg,6.9/10,N/A,6.9,"27,443",tt2372678,movie,N/A,"$2,238,174",N/A,N/A,True,2026-02-24T23:31:56.405302,extra_data/posters/tt2372678.jpg,36%,
tt14540764,Endless Rain,2021,N/A,30 Apr 2021,117 min,"Drama, Romance",Jin-mo Cho,N/A,"Alexandre Dummond, Samira Fernandes, Nathalia Guillen","This is a story about waiting."" Young-ho (Kang Ha-neul), who was living a boring life without any clear dreams or goals while studying for the university entrance exam for the third year in a row, is reminded of a cherished friend from his childhood and decides to write her a letter. So-hee (Chun Woo-hee), who hasn't found her own dream, runs a bookstore with her mother. One day, she receives a letter from Young-ho that had arrived for her sister So-yeon who is extremely ill and in the hospital. So-hee replies to Young-ho on behalf of her sick older sister, and the two continue to correspond through letters.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BZGQ4NTE4OTctMDM1Yi00Zjg2LTgzYzAtYWM2NjdlZjRlZjgzXkEyXkFqcGc@._V1_SX300.jpg,6.7/10,N/A,6.7,484,tt14540764,movie,N/A,"$7,334",N/A,N/A,True,2026-02-24T23:31:57.720263,extra_data/posters/tt14540764.jpg,,
tt8764056,Adam & Evelyn,2018,N/A,10 Jan 2019,100 min,"Drama, Romance",Andreas Goldstein,"Andreas Goldstein, Jakobine Motz, Ingo Schulze","Florian Teichtmeister, Anne Kanis, Lena Lauzemis","Summer 1989, East Germany. Adam works as a tailor, Evelyn as a waitress. They are planning a vacation together when Evelyn finds out that Adam is cheating on her and decides to leave for the holiday on her own.","German, Hungarian, French",Germany,2 nominations,https://m.media-amazon.com/images/M/MV5BYmM1NzQ1ZTMtN2E4Yy00ZTY1LThkNDYtNWQwYzI0YzM0YzM2XkEyXkFqcGc@._V1_SX300.jpg,5.8/10,N/A,5.8,171,tt8764056,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:31:59.244114,extra_data/posters/tt8764056.jpg,,
tt0045361,El,1953,Approved,09 Jul 1953,82 min,"Drama, Romance",Luis Buñuel,"Luis Buñuel, Luis Alcoriza, Mercedes Pinto","Arturo de Córdova, Delia Garcés, Aurora Walker","Francisco is rich, rather strict on principles, and still a bachelor. After meeting Gloria by accident, he is suddenly intent on her becoming his wife and courts her until she agrees to marry him. Francisco is a dedicated husband, but little by little his passion starts to exhibit disturbing traits. Nevertheless, Gloria meets with scepticism as she expresses her worries to their acquaintances.",Spanish,Mexico,1 nomination,https://m.media-amazon.com/images/M/MV5BMGY4Yjg5Y2MtYzM2OC00ZWU3LWEzNGUtYjY3NGM2MTliMGQ0XkEyXkFqcGc@._V1_SX300.jpg,7.9/10,N/A,7.9,"6,666",tt0045361,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:32:00.562660,extra_data/posters/tt0045361.jpg,100%,
tt5167966,One Week Friends,2017,N/A,18 Feb 2017,120 min,"Comedy, Drama, Romance",Shôsuke Murakami,Matcha Hazuki,"Haruna Kawaguchi, Kento Yamazaki, Seika Furuhata","Similar to Forget Me Not (2015), One Week Friends takes the viewer to a high school where a boy is fascinated with and falls for a cute class-mate of his. The girl is a loner who has no friends. She gets approached by class-mates and is asked to after school activities, but is resolute in always saying 'no.' She has amnesia and only remembers events, names and faces one week at a time. Not to be put off her class-mate is determined and even comes up with a clever idea for them to remain friends and acquainted.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZTQ1ODJkZjgtOTIyYy00ZDMxLWIyMTYtZWEyYTZjYTFmZjE0XkEyXkFqcGc@._V1_SX300.jpg,6.8/10,N/A,6.8,"1,575",tt5167966,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:32:01.888053,extra_data/posters/tt5167966.jpg,,
tt1500701,Domain,2009,Not Rated,13 Jan 2012,110 min,"Drama, Romance",Patric Chiha,Patric Chiha,"Béatrice Dalle, Isaïe Sultan, Alain Libolt","Pierre, a teenage boy is fascinated with his brilliant mathematician and vaguely bohemian aunt, Nadia who is in her forties. Their rapport is friendly, ambiguous, bordering on amorous. He becomes drawn to her and her friends, as he also explores his sexuality with an older man in his 20s. Tensions build throughout the film surrounding her alcoholism and his own unwillingness to confront it head on, as well as Samir, a mysterious much older male acquaintance of Nadia's who seems to have some sinister place in her life and who frequently seems to flirt with her nephew, clearly upsetting her. A crisis leads to her being admitted to a rehab clinic, which her nephew visits to try and maintain their deep connection and help her deal with the confining and frustrating nature of clinical life.","French, German, English","France, Austria",3 nominations total,https://m.media-amazon.com/images/M/MV5BMTMzNzU1ODIzOF5BMl5BanBnXkFtZTcwMzI4NDUyNw@@._V1_SX300.jpg,5.7/10,64,5.7,200,tt1500701,movie,N/A,"$7,105",N/A,N/A,True,2026-02-24T23:32:03.401864,extra_data/posters/tt1500701.jpg,77%,64/100
tt0105750,The Bohemian Life,1992,Not Rated,29 Jul 1993,103 min,"Comedy, Drama, Romance",Aki Kaurismäki,"Henri Murger, Aki Kaurismäki","Matti Pellonpää, Evelyne Didi, André Wilms","Three penniless artists become friends in modern-day Paris: Rodolfo, an Albanian painter with no visa, Marcel, a playwright and magazine editor with no publisher, and Schaunard, a post-modernist composer of execrable noise. Rodolfo falls in love with Mimi, a barmaid. The day he asks her to move in with him, he is deported. Six months later, he sneaks back to Paris, and Mimi leaves her new boyfriend to be with him. Conflicts arise, especially around their poverty, and soon Mimi and Rodolfo separate, as do Marcel and his Musette. The three men scrape together a meal to celebrate All Saints' Day, and Mimi arrives, ill. Can her friends bring her back to health? Can love rekindle?","French, English","Finland, France, Sweden, Germany",5 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNDNmN2E1MzAtYTBkZC00NDljLThiNzEtYmU0MGEzNTM5ZjY5XkEyXkFqcGc@._V1_SX300.jpg,7.6/10,N/A,7.6,"6,870",tt0105750,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:32:04.790463,extra_data/posters/tt0105750.jpg,,
tt0329111,Strayed,2003,Unrated,20 Aug 2003,95 min,"Drama, Romance, War",André Téchiné,"Gilles Perrault, Gilles Taurand, André Téchiné","Emmanuelle Béart, Gaspard Ulliel, Grégoire Leprince-Ringuet","June 1940. German troops are advancing on Paris. Odile, a widowed teacher, succumbs to the widespread panic and, with her two children, joins the exodus from the city. Philippe is on the cusp of adolescence, Little Cathy knows only that they are going South. After fifty kilometres, a German plane attacks, decimating the helpless refugees. Odile and her children lose everything. A shaven-headed youth appears from nowhere and leads them away from the carnage. His name is Yvan, he's seventeen years old. Cut off from the rest of the world and living in confined quarters, Odile and Yvan find themselves confronted with their own desires.",French,"France, United Kingdom",1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BMThjYjFiMzEtMjU1My00NGEzLTgwZWQtMzA5OGFiZjAxM2IxXkEyXkFqcGc@._V1_SX300.jpg,6.5/10,70,6.5,"3,439",tt0329111,movie,N/A,"$482,757",N/A,N/A,True,2026-02-24T23:32:06.104751,extra_data/posters/tt0329111.jpg,74%,70/100
tt0245837,Chunhyang,2000,R,29 Jan 2000,137 min,"Drama, Musical, Romance",Im Kwon-taek,"Sang-hyun Cho, Hye-yun Kang, Kim Myung-gon","Hyo-jeong Lee, Cho Seung-woo, Seong-nyeo Kim","Mongryong marries the beautiful Chunhyang without telling his father, the Governor of Namwon. When his father is transferred to Seoul, Mongryong has to leave Chunhyang and finish his exams. Chunhyang, being the daughter of a courtesan, is also legally a courtesan. She is beaten and imprisoned when she refuses to obey the new Governor Byun, as she wishes to be faithful to her husband. After three years, Mongryong passes his exam and becomes an emissary to the King. He returns to Namwon, disguised as a beggar, just before Chunhyang is to be flogged to death at the governor's birthday celebration.",Korean,South Korea,8 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NTAwNDU0NV5BMl5BanBnXkFtZTcwMjgxOTQxMQ@@._V1_SX300.jpg,7.1/10,79,7.1,"1,837",tt0245837,movie,N/A,"$798,220",N/A,N/A,True,2026-02-24T23:32:07.424722,extra_data/posters/tt0245837.jpg,86%,79/100
tt0045592,Call Me Madam,1953,Approved,01 Apr 1953,114 min,"Comedy, Musical, Romance",Walter Lang,"Arthur Sheekman, Howard Lindsay, Russel Crouse","Ethel Merman, Donald O'Connor, Vera-Ellen","Boisterous, fun-loving, and popular Washington D.C. hostess Sally Adams is appointed U.S. Ambassador to the Grand Duchy of Lichtenburg, Europe's smallest country. In Lichtenburg, the Duke and Duchess are negotiating a political marriage for their niece, Princess Maria in exchange for a substantial dowry. However, the country is desperate for funds, and turns to the inexperienced ambassador for a much needed U.S. loan. Sally refuses to talk money, that is, until she meets the ultra charming Gen. Cosmo Constantine. Meanwhile, Sally's press attaché Kenneth Gibson falls head over heels for Princess Maria.",English,United States,Won 1 Oscar. 3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNzk5YjdjNTAtNzE5YS00ZmRlLTkxNzItMmQ4NjljNTBkNmZlXkEyXkFqcGc@._V1_SX300.jpg,6.7/10,N/A,6.7,"1,518",tt0045592,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:32:11.139143,extra_data/posters/tt0045592.jpg,80%,
tt0372782,A Good Lawyer's Wife,2003,Not Rated,15 Aug 2003,104 min,"Drama, Romance",Im Sang-soo,Im Sang-soo,"Moon So-ri, Hwang Jung-min, Youn Yuh-jung","Eun Ho-jeong, a dancer, is wife of the unfaithful Yeong-jak and mother to a seven-year-old son. She meets a teenage boy, Shin Ji-un and the two share an intimate friendship despite their age difference. When Ji-un's father discovers their relationship, he threatens to tell her husband. Meanwhile, her father-in-law, Joo Chang-geun dies and her mother-in-law, Hong Byung-han quickly starts up another relationship.",Korean,South Korea,14 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BODI4MzllZWMtODY1NS00MDNiLWE2ZjctZTQ5MWM1ODgwZTg0XkEyXkFqcGc@._V1_SX300.jpg,6.1/10,N/A,6.1,"2,087",tt0372782,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:32:12.891396,extra_data/posters/tt0372782.jpg,,
tt0249188,Thoovanathumbikal,1987,N/A,31 Jul 1987,151 min,"Drama, Romance",P. Padmarajan,P. Padmarajan,"Mohanlal, Sumalatha, Parvathi","Jayakrishnan(Mohanlal), a bachelor guy, is leading a dual life - one in the town and the other with his mother and sister in the village. The story revolves around Thrissur, a place in Kerala. In the town he's a party man spending time with his friends but at home, he's a good family man. The story is about how he falls in love with two girls - Radha(Parvathy), one of his distant relatives in village and Clara(Sumalatha) a sex worker in town and then gets confused with the choice of whom he should spend his life with.",Malayalam,India,N/A,https://m.media-amazon.com/images/M/MV5BZDI2ZjA3OWItYzhjOC00YzY1LTk1MTItZWM1OTAxNGFhNDAxXkEyXkFqcGc@._V1_SX300.jpg,8.6/10,N/A,8.6,"5,110",tt0249188,movie,N/A,N/A,N/A,N/A,True,2026-02-24T23:32:16.600270,extra_data/posters/tt0249188.jpg,,
tt8647400,De De Pyaar De,2019,Not Rated,17 May 2019,135 min,"Comedy, Drama, Romance",Akiv Ali,"Surabhi Bhatnagar, Tarun Jain, Luv Ranjan","Ajay Devgn, Tabu, Rakul Preet Singh","a 50 year old Aashish living London away from his family fro many years,He falls in love with a 26 year Ayesha.Thou officially not divorced from his first wife Manju.Aashish wants her permission to get married to Ayesha.Upon reaching his house in India ,Ayesha finds that Aashish kids are of the same age as her.Aashish introduces Ayesha as his secretary to his family,he also finds that his daughter is about to get married and VK whose become close family friend is trying to woo her Manju.",Hindi,India,2 nominations,https://m.media-amazon.com/images/M/MV5BNmU4ZDNmOGQtNzUxMC00MmJkLWE5MDYtZTA4NTNiOTk3OTAwXkEyXkFqcGc@._V1_SX300.jpg,6.5/10,N/A,6.5,"9,205",tt8647400,movie,N/A,"$425,934",N/A,N/A,True,2026-02-24T23:32:17.981689,extra_data/posters/tt8647400.jpg,20%,
